ID;Strassenschlussel;Strasse;HNR;Zusatz;RW;HW;"Stat Bezirk";CL_STR_KEY;CL_HNR;CL-Stat_Bez;lat;lon
18836;748;"Schlossstraße";52;NULL;406153,278;5474406,237;1620;00748;0052;1620;49.4150914830719;7.70612687896997
18837;748;"Schlossstraße";53;NULL;406048,98;5474337,192;1620;00748;0053;1620;49.4144547837576;7.70469595910763
18838;748;"Schlossstraße";54;NULL;406170,423;5474415,91;1620;00748;0054;1620;49.415175039136;7.70635906849864
18839;748;"Schlossstraße";55;NULL;406056,812;5474342,963;1620;00748;0055;1620;49.4145009823965;7.70480504111961
18840;748;"Schlossstraße";55;a;406092,462;5474371,691;1620;00748;0055;1620;49.4147673273569;7.70529437499273
18841;748;"Schlossstraße";57;NULL;406115,797;5474389,959;1620;00748;0057;1620;49.4149327449941;7.70560713257579
18842;748;"Schlossstraße";57;a;406137,288;5474411,123;1620;00748;0057;1620;49.4151339782005;7.70590516305456
18843;748;"Schlossstraße";59;NULL;406162,445;5474436,785;1620;00748;0059;1620;49.4153626513821;7.7062438370105
18844;749;"Schmiedstraße";1;NULL;410592,504;5477398,331;00220;00749;0001;0220;49.4426666528594;7.76663785947411
18845;749;"Schmiedstraße";1;a;410595,136;5477422,905;00220;00749;0001;0220;49.4428829222358;7.76667381968989
18846;749;"Schmiedstraße";1;b;410593,278;5477407,158;00220;00749;0001;0220;49.4427477354905;7.76664962059219
18847;749;"Schmiedstraße";2;NULL;410582,225;5477418,92;00220;00749;0002;0220;49.4428450385304;7.76649543318074
18848;749;"Schmiedstraße";3;NULL;410591,687;5477390,409;00220;00749;0003;0220;49.4425945630636;7.76662587280197
18849;749;"Schmiedstraße";5;NULL;410591,161;5477384,718;00220;00749;0005;0220;49.4425406060401;7.76662722634273
18850;749;"Schmiedstraße";8;NULL;410580,228;5477388,127;00220;00749;0008;0220;49.4425749592015;7.76647461887321
18851;749;"Schmiedstraße";10;NULL;410578,708;5477374,453;00220;00749;0010;0220;49.4424487652498;7.76645019483862
18852;749;"Schmiedstraße";12;NULL;410577,345;5477361,981;00220;00749;0012;0220;49.4423317112496;7.76643933660309
18853;80836;Schneiderdell;1;NULL;405651,754;5480425,958;01720;80836;0001;1720;49.469140308584;7.69777485179898
18854;80836;Schneiderdell;2;NULL;405658,124;5480402,502;01720;80836;0002;1720;49.4689345673276;7.69787692390874
18855;80836;Schneiderdell;2;a;405664,977;5480403,906;01720;80836;0002;1720;49.4689444919996;7.69795947597252
18856;80836;Schneiderdell;3;NULL;405672,459;5480432,478;01720;80836;0003;1720;49.469206518893;7.69806295107017
18857;80836;Schneiderdell;5;NULL;405697,553;5480430,602;01720;80836;0005;1720;49.4691924166576;7.69840838974955
18858;80836;Schneiderdell;7;NULL;405707,716;5480418,579;01720;80836;0007;1720;49.4690860588126;7.69854923371889
18859;750;"Schneiderstraße";1;NULL;410808,358;5477519,356;00220;00750;0001;0220;49.4437865220126;7.76958957321608
18860;750;"Schneiderstraße";3;NULL;410796,938;5477533,726;00220;00750;0003;0220;49.4439106607419;7.76942092123151
18861;750;"Schneiderstraße";5;NULL;410791,512;5477543,065;00220;00750;0005;0220;49.4439998553215;7.76934971138928
18862;750;"Schneiderstraße";7;NULL;410786,348;5477553,811;00220;00750;0007;0220;49.4440890498539;7.76927850128649
18863;750;"Schneiderstraße";8;NULL;410798,107;5477576,466;00110;00750;0008;0110;49.444297646584;7.76943882601035
18864;750;"Schneiderstraße";9;NULL;410780,63;5477565,309;00220;00750;0009;0220;49.4441960832304;7.7691930488192
18865;750;"Schneiderstraße";10;NULL;410786,94;5477602,471;00110;00750;0010;0110;49.4445296991845;7.76926747040719
18866;750;"Schneiderstraße";11;NULL;410775,38;5477576,339;00220;00750;0011;0220;49.4442942705019;7.76912161299567
18867;750;"Schneiderstraße";12;NULL;410763,25;5477653,451;00110;00750;0012;0110;49.4449849575462;7.7689387715521
18868;750;"Schneiderstraße";13;NULL;410770,594;5477588,048;00220;00750;0013;0220;49.4444014505679;7.76904995172256
18869;750;"Schneiderstraße";15;NULL;410766,215;5477599,274;00220;00750;0015;0220;49.4444997845648;7.76899230723473
18870;751;Schneidmühlgasse;1;NULL;410109,563;5477499,923;00315;00751;0001;0315;49.4435036870594;7.75995371865183
18871;752;"Schneppbachstraße";1;NULL;411065,18;5477117,797;00185;00752;0001;0185;49.44020905218;7.77322425501422
18872;752;"Schneppbachstraße";2;NULL;411090,459;5477098,901;00185;00752;0002;0185;49.4400418449163;7.77357328537466
18873;752;"Schneppbachstraße";3;NULL;411074,914;5477119,975;00185;00752;0003;0185;49.4402283546039;7.77334792303372
18874;752;"Schneppbachstraße";4;NULL;411130,517;5477108,24;00185;00752;0004;0185;49.4401376228669;7.77412267144201
18875;752;"Schneppbachstraße";5;NULL;411083,755;5477122,369;00185;00752;0005;0185;49.4402566497602;7.77347136683257
18876;752;"Schneppbachstraße";6;NULL;411176,3;5477116,258;00185;00752;0006;0185;49.4402162892628;7.77475525241842
18877;752;"Schneppbachstraße";7;NULL;411093,251;5477124,754;00185;00752;0007;0185;49.4402760981834;7.77360882583842
18878;752;"Schneppbachstraße";8;NULL;411214,146;5477100,775;00185;00752;0008;0185;49.4400779548825;7.77528288497654
18879;752;"Schneppbachstraße";9;NULL;411102,06;5477127,295;00185;00752;0009;0185;49.440304393063;7.77373226991187
18880;752;"Schneppbachstraße";11;NULL;411132,081;5477134,989;00185;00752;0011;0185;49.4403717297854;7.77414442379234
18881;752;"Schneppbachstraße";13;NULL;411156,401;5477141,395;00185;00752;0013;0185;49.4404381881253;7.77447383393429
18882;752;"Schneppbachstraße";17;NULL;411187,964;5477139,434;00185;00752;0017;0185;49.4404247325123;7.77490179737612
18883;752;"Schneppbachstraße";19;NULL;411202,055;5477133,729;00185;00752;0019;0185;49.4403729667237;7.77511000372185
18884;752;"Schneppbachstraße";21;NULL;411211,454;5477129,72;00185;00752;0021;0185;49.4403383099208;7.77523501692097
18885;753;"Schoenstraße";4;NULL;410127,312;5477869,713;00351;00753;0004;0351;49.4468336890976;7.76011805385775
18886;753;"Schoenstraße";6;NULL;409985,702;5477886,306;00351;00753;0006;0351;49.4469655505757;7.75815565316216
18887;753;"Schoenstraße";9;NULL;410069,053;5477854,594;00351;00753;0009;0351;49.4466902169528;7.75932149144989
18888;753;"Schoenstraße";10;NULL;409847,273;5477913,804;00351;00753;0010;0351;49.4471879000111;7.75624613765347
18889;753;"Schoenstraße";11;NULL;409983,604;5477863,783;00351;00753;0011;0351;49.4467584198959;7.75813329313933
18890;753;"Schoenstraße";13;NULL;409872,671;5477881,699;00351;00753;0013;0351;49.4469038386902;7.75659823177005
18891;753;"Schoenstraße";15;NULL;409739,778;5477922,515;00351;00753;0015;0351;49.4472528040698;7.75475448586613
18892;754;"Schopenhauerstraße";1;NULL;411335,605;5475897,733;00620;00754;0001;0620;49.4292771758261;7.77722057173107
18893;754;"Schopenhauerstraße";2;NULL;411353,459;5475904,205;00620;00754;0002;0620;49.4293427503465;7.77746718583519
18894;754;"Schopenhauerstraße";3;NULL;411329,024;5475923,074;00620;00754;0003;0620;49.4295101161794;7.77713203285455
18895;754;"Schopenhauerstraße";4;NULL;411347,509;5475927,422;00620;00754;0004;0620;49.4295487122128;7.77737931856301
18896;754;"Schopenhauerstraße";5;NULL;411311,825;5475950,6;00620;00754;0005;0620;49.4297502992739;7.77687781555402
18897;754;"Schopenhauerstraße";6;NULL;411340,457;5475953,283;00620;00754;0006;0620;49.4297815068784;7.77727699208173
18898;754;"Schopenhauerstraße";7;NULL;411308,998;5475977,991;00620;00754;0007;0620;49.4299926697904;7.77683041423028
18899;754;"Schopenhauerstraße";8;NULL;411351,128;5475978,361;00620;00754;0008;0620;49.4300079329295;7.77742307046918
18900;754;"Schopenhauerstraße";9;NULL;411337,086;5475977,735;00620;00754;0009;0620;49.4299968988945;7.77723026334501
18901;755;"Schreberstraße";1;NULL;412703,772;5478138,423;00545;00755;0001;0545;49.4496282795674;7.79558872558048
18902;755;"Schreberstraße";2;NULL;412718,783;5478118,94;00545;00755;0002;0545;49.4494505758072;7.79580003429606
18903;755;"Schreberstraße";4;NULL;412730,238;5478130,395;00545;00755;0004;0545;49.4495602143979;7.79596291238277
18904;755;"Schreberstraße";6;NULL;412742,33;5478142,487;00545;00755;0006;0545;49.4496698527626;7.79612579119583
18905;755;"Schreberstraße";8;NULL;412753,649;5478151,645;00545;00755;0008;0545;49.4497523685483;7.79627553786035
18906;755;"Schreberstraße";10;NULL;412767,941;5478162,963;00545;00755;0010;0545;49.4498533006691;7.79646622533912
18907;755;"Schreberstraße";12;NULL;412779,158;5478175,55;00545;00755;0012;0545;49.4499719312614;7.79662888608627
18908;755;"Schreberstraße";14;NULL;412787,691;5478189,469;00545;00755;0014;0545;49.4500989804706;7.79673615292971
18909;755;"Schreberstraße";16;NULL;412801,384;5478200,39;00545;00755;0016;0545;49.4501999118433;7.79692684269989
18910;755;"Schreberstraße";18;NULL;412812,359;5478213,301;00545;00755;0018;0545;49.4503183983145;7.79707571200036
18911;755;"Schreberstraße";20;NULL;412822,906;5478226,24;00545;00755;0020;0545;49.4504367411295;7.79721078828095
18912;755;"Schreberstraße";22;NULL;412833,357;5478239,346;00545;00755;0022;0545;49.450555227241;7.79735965897953
18913;755;"Schreberstraße";24;NULL;412841,783;5478254,166;00545;00755;0024;0545;49.4506912687115;7.79746670895686
18914;755;"Schreberstraße";26;NULL;412858,093;5478275,162;00545;00755;0026;0545;49.45088255842;7.79769658431844
18915;755;"Schreberstraße";28;NULL;412868,333;5478289,858;00545;00755;0028;0545;49.4510098934499;7.79783144368411
18916;755;"Schreberstraße";30;NULL;412878,211;5478307,807;00545;00755;0030;0545;49.4511732000392;7.79796542404358
18917;755;"Schreberstraße";32;NULL;412876,335;5478329,424;00545;00755;0032;0545;49.4513707576972;7.79793299764834
18918;755;"Schreberstraße";34;NULL;412871,462;5478346,542;00545;00755;0034;0545;49.4515229205265;7.79786028854769
18919;755;"Schreberstraße";36;NULL;412865,371;5478362,317;00545;00755;0036;0545;49.4516659469725;7.79777400486755
18920;755;"Schreberstraße";37;NULL;412763,089;5478308,847;00545;00755;0037;0545;49.4511656933865;7.7963789007246
18921;755;"Schreberstraße";39;NULL;412730,76;5478211,545;00545;00755;0039;0545;49.450288641226;7.7959450693832
18922;755;"Schreberstraße";42;NULL;412754,165;5478333,861;00545;00755;0042;0545;49.451389224264;7.79624924930465
18923;755;"Schreberstraße";44;NULL;412739,077;5478327,894;00545;00755;0044;0545;49.4513331127708;7.79604366101568
18924;755;"Schreberstraße";46;NULL;412721,896;5478323,74;00545;00755;0046;0545;49.4512945558483;7.79579625066122
18925;755;"Schreberstraße";48;NULL;412707,059;5478317,149;00545;00755;0048;0545;49.4512385872184;7.79560445725062
18926;755;"Schreberstraße";50;NULL;412692,22;5478310,526;00545;00755;0050;0545;49.4511734816679;7.7953990907406
18927;755;"Schreberstraße";52;NULL;412675,571;5478302,248;00545;00755;0052;0545;49.4510990954126;7.79516635738883
18928;755;"Schreberstraße";54;NULL;412661,326;5478294,564;00545;00755;0054;0545;49.4510251399098;7.79497500641642
18929;755;"Schreberstraße";56;NULL;412646,05;5478286,786;00545;00755;0056;0545;49.4509510403339;7.79476986215566
18930;755;"Schreberstraße";58;NULL;412631,088;5478278,695;00545;00755;0058;0545;49.450876940398;7.794564718518
18931;755;"Schreberstraße";60;NULL;412615,188;5478270,198;00545;00755;0060;0545;49.4508026962918;7.79434578167931
18932;756;"Schubertstraße";11;NULL;411152,734;5477449,164;00170;00756;0011;0170;49.4432074057712;7.77434962768574
18933;756;"Schubertstraße";12;NULL;411146,326;5477472,366;00170;00756;0012;0170;49.4434133644885;7.77426172155901
18934;756;"Schubertstraße";13;a;411139,659;5477406,978;00170;00756;0013;0170;49.4428188122342;7.77417997817772
18935;756;"Schubertstraße";13;b;411137,373;5477400,343;00170;00756;0013;0170;49.4427645626597;7.77415374050834
18936;756;"Schubertstraße";14;NULL;411125,521;5477409,703;00170;00756;0014;0170;49.4428437438764;7.77398622471297
18937;756;"Schubertstraße";15;NULL;411133,563;5477389,19;00170;00756;0015;0170;49.4426650563551;7.77410104111638
18938;756;"Schubertstraße";16;NULL;411121,741;5477398,395;00170;00756;0016;0170;49.4427442374987;7.77393352557951
18939;756;"Schubertstraße";17;NULL;411127,009;5477369,352;00170;00756;0017;0170;49.4424843218351;7.77402277725206
18940;756;"Schubertstraße";18;NULL;411118,024;5477387,181;00170;00756;0018;0170;49.4426448773302;7.77389461808704
18941;756;"Schubertstraße";19;NULL;411113,77;5477328,553;00170;00756;0019;0170;49.4421135672981;7.77383889291507
18942;756;"Schubertstraße";20;NULL;411113,963;5477374,874;00170;00756;0020;0170;49.4425272389482;7.77382857648849
18943;756;"Schubertstraße";21;NULL;411109,723;5477317,281;00170;00756;0021;0170;49.4420140608494;7.77378619483664
18944;756;"Schubertstraße";23;NULL;411106,187;5477305,653;00170;00756;0023;0170;49.4419057077635;7.77374751247631
18945;756;"Schubertstraße";24;NULL;411100,655;5477334,35;00170;00756;0024;0170;49.4421656232371;7.77365826045884
18946;756;"Schubertstraße";25;NULL;411102,33;5477294,936;00170;00756;0025;0170;49.4418062012728;7.77369481479867
18947;756;"Schubertstraße";26;NULL;411092,846;5477311,274;00170;00756;0026;0170;49.441957617296;7.77355308945712
18948;756;"Schubertstraße";27;NULL;411098,877;5477286,029;00170;00756;0027;0170;49.4417336733448;7.77364144442959
18949;756;"Schubertstraße";28;NULL;411089,098;5477299,935;00170;00756;0028;0170;49.4418492641354;7.77351440765408
18950;756;"Schubertstraße";28;a;411071,612;5477306,498;00170;00756;0028;0170;49.4419095809268;7.77326459537253
18951;756;"Schubertstraße";29;NULL;411094,441;5477272,371;00170;00756;0029;0170;49.4416071882193;7.77358942007356
18952;756;"Schubertstraße";30;NULL;411082,162;5477279,287;00170;00756;0030;0170;49.4416683829345;7.77342235604247
18953;756;"Schubertstraße";31;NULL;411078,124;5477222,068;00170;00756;0031;0170;49.4411552046507;7.77337997920945
18954;756;"Schubertstraße";33;NULL;411074,005;5477210,926;00170;00756;0033;0170;49.4410467051297;7.77332750740798
18955;756;"Schubertstraße";35;NULL;411069,843;5477197,829;00170;00756;0035;0170;49.440929066419;7.7732614692489
18956;756;"Schubertstraße";37;NULL;411064,478;5477181,394;00170;00756;0037;0170;49.4407844490842;7.77319610452565
18957;758;Schuhmacherwoog;4;NULL;402867,472;5476315,42;01110;00758;0004;1110;49.431742417796;7.66036809023998
18958;758;Schuhmacherwoog;4;a;402859,968;5476313,053;01110;00758;0004;1110;49.431723154833;7.66025827804763
18959;758;Schuhmacherwoog;5;NULL;402865,346;5476281,911;01110;00758;0005;1110;49.4314363540067;7.66034884238312
18960;758;Schuhmacherwoog;6;NULL;402843,749;5476306,195;01110;00758;0006;1110;49.4316576511619;7.66003938889063
18961;758;Schuhmacherwoog;7;NULL;402834,188;5476275,435;01110;00758;0007;1110;49.4313774462327;7.65992289453568
18962;758;Schuhmacherwoog;8;NULL;402822,788;5476303,948;01110;00758;0008;1110;49.4316273179234;7.65975058158241
18963;758;Schuhmacherwoog;9;NULL;402815,091;5476261,122;01110;00758;0009;1110;49.4312485151242;7.65966435982869
18964;758;Schuhmacherwoog;10;NULL;402803,741;5476294,439;01110;00758;0010;1110;49.4315433488093;7.65949082060077
18965;758;Schuhmacherwoog;10;a;402797,627;5476292,406;01110;00758;0010;1110;49.4315244047384;7.65940858460164
18966;758;Schuhmacherwoog;11;NULL;402791,842;5476259,538;01110;00758;0011;1110;49.4312266938545;7.65933394722827
18967;758;Schuhmacherwoog;12;NULL;402783,552;5476292,101;01110;00758;0012;1110;49.4315221665657;7.65921555688184
18968;758;Schuhmacherwoog;13;NULL;402772,078;5476255,712;01110;00758;0013;1110;49.4311876861995;7.65907296327869
18969;758;Schuhmacherwoog;13;a;402765,222;5476253,404;01110;00758;0013;1110;49.4311685819289;7.65897694044537
18970;758;Schuhmacherwoog;13;b;402775,368;5476245,409;01110;00758;0013;1110;49.4310982411284;7.65911677759767
18971;758;Schuhmacherwoog;13;c;402766,912;5476242,557;01110;00758;0013;1110;49.4310698246105;7.65899342495842
18972;758;Schuhmacherwoog;14;NULL;402778,309;5476290,379;01110;00758;0014;1110;49.4315033821901;7.65914710871561
18973;758;Schuhmacherwoog;15;NULL;402729,556;5476235,155;01110;00758;0015;1110;49.4310009596351;7.6584850019897
18974;758;Schuhmacherwoog;16;NULL;402772,814;5476288,612;01110;00758;0016;1110;49.4314844378763;7.65906487292029
18975;758;Schuhmacherwoog;17;NULL;402726;5476244,429;01110;00758;0017;1110;49.431081411986;7.6584414318917
18976;758;Schuhmacherwoog;18;NULL;402757,504;5476278,788;01110;00758;0018;1110;49.4313921144672;7.65886050971994
18977;758;Schuhmacherwoog;20;NULL;402745,36;5476308,176;01110;00758;0020;1110;49.4316599694738;7.65868770087853
18978;758;Schuhmacherwoog;22;NULL;402726,877;5476290,826;01110;00758;0022;1110;49.4314950657348;7.6584301491177
18979;758;Schuhmacherwoog;24;NULL;402732,859;5476274,789;01110;00758;0024;1110;49.4313521459865;7.65851679943897
18980;758;Schuhmacherwoog;26;NULL;402734,765;5476269,835;01110;00758;0026;1110;49.4313075035453;7.65854560101334
18981;759;"Schulgartenstraße";1;NULL;406836,522;5481236,068;01810;00759;0001;1810;49.4766162717269;7.71393515422915
18982;759;"Schulgartenstraße";2;NULL;406806,778;5481239,258;01810;00759;0002;1810;49.4766386450121;7.71352042801006
18983;759;"Schulgartenstraße";3;NULL;406839,921;5481208,341;01810;00759;0003;1810;49.4763649392319;7.71398315016856
18984;759;"Schulgartenstraße";5;NULL;406823,277;5481225,566;01810;00759;0005;1810;49.4765153580027;7.71375833673174
18985;759;"Schulgartenstraße";6;NULL;406781,16;5481219,806;01810;00759;0006;1810;49.4764549547916;7.71318012461774
18986;759;"Schulgartenstraße";7;NULL;406806,111;5481217,196;01810;00759;0007;1810;49.476440807798;7.71352561084898
18987;759;"Schulgartenstraße";9;NULL;406790,681;5481209,214;01810;00759;0009;1810;49.4763664106643;7.71330668625661
18988;760;"Schulstraße";1;NULL;410988,853;5477146,454;00110;00760;0001;0110;49.4404585745887;7.77215585577053
18989;760;"Schulstraße";1;a;411011,779;5477152,175;00110;00760;0001;0110;49.4405158993195;7.77247169737629
18990;760;"Schulstraße";1;b;410972,549;5477141,967;00110;00760;0001;0110;49.4404112671262;7.77193632585467
18991;760;"Schulstraße";2;NULL;410996,624;5477133,45;00185;00760;0002;0185;49.4403428388399;7.77226910128242
18992;760;"Schulstraße";2;a;410981,763;5477129,304;00185;00760;0002;0185;49.4403046709003;7.77206313795308
18993;760;"Schulstraße";4;NULL;411006,138;5477135,905;00185;00760;0004;0185;49.4403622886902;7.77240656002685
18994;760;"Schulstraße";5;NULL;411079,843;5477169,542;00170;00760;0005;0170;49.4406787292177;7.77340566015575
18995;760;"Schulstraße";5;a;411088,261;5477171,67;00170;00760;0005;0170;49.4406980314558;7.77352932942797
18996;760;"Schulstraße";7;NULL;411097,905;5477174,64;00170;00760;0007;0170;49.4407263264261;7.77365277450901
18997;760;"Schulstraße";8;NULL;411039,457;5477144,782;00185;00760;0008;0185;49.4404480549105;7.77285963603529
18998;760;"Schulstraße";9;NULL;411107,465;5477177,077;00170;00760;0009;0170;49.4407547675072;7.77379001063453
18999;760;"Schulstraße";10;NULL;411051,219;5477147,722;00185;00760;0010;0185;49.4404767895907;7.7730244525477
19000;760;"Schulstraße";10;a;411066,401;5477151,801;00185;00760;0010;0185;49.4405149558283;7.77323041737319
19001;760;"Schulstraße";10;b;411074,536;5477153,996;00185;00760;0010;0185;49.4405341119575;7.77334029532622
19002;760;"Schulstraße";11;NULL;411124,739;5477181,575;00170;00760;0011;0170;49.4407932248222;7.7740235590642
19003;760;"Schulstraße";12;NULL;411084,156;5477156,463;00185;00760;0012;0185;49.4405625534048;7.77347753072973
19004;760;"Schulstraße";13;NULL;411135,641;5477184,449;00170;00760;0013;0170;49.4408218116619;7.77417458651935
19005;760;"Schulstraße";14;NULL;411094,842;5477159,011;00185;00760;0014;0185;49.4405909946903;7.7736147662947
19006;760;"Schulstraße";15;NULL;411146,511;5477187,26;00170;00760;0015;0170;49.4408503983055;7.77432561415343
19007;760;"Schulstraße";16;NULL;411104,669;5477161,784;00185;00760;0016;0185;49.4406104429497;7.77375222629269
19008;760;"Schulstraße";17;NULL;411157,382;5477190,072;00170;00760;0017;0170;49.4408789847531;7.77447664196643
19009;760;"Schulstraße";18;NULL;411115,115;5477164,545;00185;00760;0018;0185;49.440639030139;7.7739032530241
19010;760;"Schulstraße";19;NULL;411183,341;5477196,787;00170;00760;0019;0170;49.44093674154;7.77483386195537
19011;760;"Schulstraße";20;NULL;411126,156;5477167,143;00185;00760;0020;0185;49.4406676171324;7.77405427993444
19012;760;"Schulstraße";22;NULL;411137,09;5477170,098;00185;00760;0022;0185;49.4406962039296;7.7742053070237
19013;760;"Schulstraße";24;NULL;411148,103;5477173,007;00185;00760;0024;0185;49.4407247905309;7.77435633429189
19014;760;"Schulstraße";26;NULL;411158,908;5477175,708;00185;00760;0026;0185;49.4407442379134;7.77449379497242
19015;760;"Schulstraße";28;NULL;411188,465;5477180,653;00185;00760;0028;0185;49.4407935862174;7.77490640174552
19016;761;"Schumannstraße";1;NULL;410494,342;5477047,982;00260;00761;0001;0260;49.4394957442324;7.76536556430711
19017;761;"Schumannstraße";3;NULL;410482,891;5477039,226;00260;00761;0003;0260;49.4394220345048;7.76520188487944
19018;761;"Schumannstraße";5;NULL;410477,33;5477025,584;00260;00761;0005;0260;49.4392953984535;7.76513609419388
19019;761;"Schumannstraße";7;NULL;410470,995;5477011,634;00260;00761;0007;0260;49.4391684678073;7.76504272302117
19020;761;"Schumannstraße";8;NULL;410435,823;5476970,815;00240;00761;0008;0240;49.4387946057165;7.76456932221416
19021;761;"Schumannstraße";9;NULL;410466,628;5477002,352;00260;00761;0009;0260;49.4390869431389;7.7649895941415
19022;761;"Schumannstraße";10;NULL;410430,209;5476958,372;00240;00761;0010;0240;49.4386859549835;7.76450308207923
19023;761;"Schumannstraße";12;NULL;410425,483;5476946,856;00240;00761;0012;0240;49.4385773042127;7.7644368422333
19024;761;"Schumannstraße";13;NULL;410429,792;5476916,574;00240;00761;0013;0240;49.4383081085101;7.7644987816093
19025;761;"Schumannstraße";14;NULL;410410,145;5476911,713;00240;00761;0014;0240;49.4382603445106;7.76423789843693
19026;761;"Schumannstraße";15;NULL;410424,3;5476903,262;00240;00761;0015;0240;49.4381904648974;7.764432768223
19027;761;"Schumannstraße";17;NULL;410420,084;5476893,445;00240;00761;0017;0240;49.4380999471148;7.764379867352
19028;762;"Schusterstraße";3;a;410286,065;5477700,966;00375;00762;0003;0375;49.4453373958117;7.76234933054465
19029;762;"Schusterstraße";4;NULL;410358,622;5477665,287;00375;00762;0004;0375;49.4450332710548;7.76335028131672
19030;762;"Schusterstraße";5;NULL;410282,305;5477704,756;00375;00762;0005;0375;49.4453727766116;7.76229325642118
19031;762;"Schusterstraße";6;NULL;410346,269;5477673,069;00375;00762;0006;0375;49.4451034435707;7.76318296685273
19032;762;"Schusterstraße";10;NULL;410327,151;5477686,064;00375;00762;0010;0375;49.4452175471566;7.76291797588342
19033;762;"Schusterstraße";14;NULL;410312,563;5477695,841;00375;00762;0014;0375;49.4452962691464;7.76270905751065
19034;762;"Schusterstraße";16;NULL;410302,42;5477704,392;00375;00762;0016;0375;49.4453757287172;7.76256909916315
19035;757;"Schützenstraße";1;NULL;410271,604;5477702,133;00375;00757;0001;0375;49.4453531670378;7.76214199579762
19036;757;"Schützenstraße";4;NULL;410223,693;5477705,337;00375;00757;0004;0375;49.4453730568832;7.7614792940425
19037;757;"Schützenstraße";5;NULL;410214,789;5477693,967;00370;00757;0005;0370;49.4452638135664;7.76135788377129
19038;757;"Schützenstraße";6;NULL;410211,884;5477703,557;00375;00757;0006;0375;49.4453532985096;7.761314241637
19039;757;"Schützenstraße";7;a;410208,257;5477687,679;00370;00757;0007;0370;49.4452089702489;7.76127649071002
19040;757;"Schützenstraße";8;NULL;410200,083;5477701,268;00375;00757;0008;0375;49.4453336876586;7.76116298148745
19041;757;"Schützenstraße";11;NULL;410147,963;5477684,056;00370;00757;0011;0370;49.4451729764534;7.76043585398268
19042;757;"Schützenstraße";13;NULL;410140,918;5477682,769;00370;00757;0013;0370;49.4451539558898;7.76033976301502
19043;757;"Schützenstraße";15;NULL;410131,867;5477681,533;00370;00757;0015;0370;49.4451436323239;7.76021586122311
19044;757;"Schützenstraße";19;NULL;410114,044;5477678,874;00370;00757;0019;0370;49.4451141398819;7.75998207668217
19045;757;"Schützenstraße";21;NULL;410107,019;5477677,8;00370;00757;0021;0370;49.4451041117538;7.75988575916855
19046;757;"Schützenstraße";22;NULL;410122,888;5477690,625;00370;00757;0022;0370;49.4452232367357;7.76008969142322
19047;757;"Schützenstraße";25;NULL;410081,345;5477674,17;00370;00757;0025;0370;49.4450732871561;7.75952784668303
19048;757;"Schützenstraße";26;NULL;410106,301;5477688,188;00370;00757;0026;0370;49.445202884758;7.75986947181125
19049;757;"Schützenstraße";27;NULL;410071,187;5477672,572;00370;00757;0027;0370;49.4450538219478;7.7593903801802
19050;757;"Schützenstraße";28;NULL;410088,277;5477685,502;00370;00757;0028;0370;49.4451732436763;7.75962189514384
19051;757;"Schützenstraße";30;NULL;410073,067;5477683,205;00370;00757;0030;0370;49.4451530387761;7.75941546802487
19052;757;"Schützenstraße";31;NULL;410061,396;5477671,289;00370;00757;0031;0370;49.4450433493852;7.75925268683072
19053;757;"Schützenstraße";33;NULL;410049,289;5477669,425;00370;00757;0033;0370;49.445023587848;7.75908763648356
19054;757;"Schützenstraße";34;NULL;410058,69;5477680,946;00370;00757;0034;0370;49.4451238407005;7.75920926804936
19055;757;"Schützenstraße";35;NULL;410037,999;5477667,966;00370;00757;0035;0370;49.4450038260762;7.75892258627332
19056;757;"Schützenstraße";36;NULL;410042,17;5477678,598;00370;00757;0036;0370;49.4451034870521;7.75898904927744
19057;757;"Schützenstraße";37;NULL;410031,88;5477666,87;00370;00757;0037;0370;49.4449939451023;7.75884006121954
19058;757;"Schützenstraße";39;NULL;410012,977;5477663,67;00365;00757;0039;0365;49.4449641537658;7.75857869426155
19059;757;"Schützenstraße";40;NULL;410005,435;5477673,101;00365;00757;0040;0365;49.4450530453369;7.75847987925746
19060;757;"Schützenstraße";41;NULL;410004,575;5477662,671;00365;00757;0041;0365;49.4449539763969;7.75846858535057
19061;757;"Schützenstraße";42;NULL;409991,096;5477670,945;00365;00757;0042;0365;49.4450239936996;7.75828747230406
19062;757;"Schützenstraße";43;NULL;409994,774;5477661,371;00365;00757;0043;0365;49.4449435027403;7.75833089249707
19063;757;"Schützenstraße";44;NULL;409981,225;5477669,446;00365;00757;0044;0365;49.4450135198261;7.75814977929732
19064;757;"Schützenstraße";47;NULL;409978,47;5477658,971;00365;00757;0047;0365;49.4449141546229;7.75811090209261
19065;757;"Schützenstraße";48;NULL;409971,06;5477668,14;00365;00757;0048;0365;49.4450030457892;7.75801208635225
19066;757;"Schützenstraße";49;NULL;409969,469;5477657,472;00365;00757;0049;0365;49.4449038286768;7.75798700141651
19067;757;"Schützenstraße";50;NULL;409963,514;5477666,822;00365;00757;0050;0365;49.4449838750772;7.75790220468665
19068;757;"Schützenstraße";51;NULL;409959,267;5477655,872;00365;00757;0051;0365;49.4448843616447;7.75784953603038
19069;757;"Schützenstraße";52;NULL;409954,58;5477665,448;00365;00757;0052;0365;49.4449735489066;7.75777830388308
19070;757;"Schützenstraße";53;NULL;409946,865;5477654,272;00365;00757;0053;0365;49.444873442745;7.75767046760128
